d,phi,u
0.019477213435262875,0.05040634573741485,0.2451784800900436
0.01968073407331561,0.05088013831142499,0.24768747904458108
0.019887610413656498,0.05071977096466082,0.2495958751012258
0.020095175764646034,0.04994016847886947,0.2508919261253298
0.020300718375590887,0.0485630643748895,0.25157024813079837
0.020501525632963813,0.04661659948327428,0.2516318558129124
0.020694930369691278,0.044134871926462725,0.2510841756233755
0.020878358009636888,0.04115744345887308,0.24994102355524195
0.02104937322302991,0.03772880668487495,0.24822253891517404
0.021205724765374634,0.03389781734522577,0.2459550649989721
0.021345387211820666,0.029717095653985063,0.24317096777219172
0.021466598380064372,0.025242400594518665,0.23990838439516238
0.02156789135572179,0.02053198115039253,0.23621089470761045
0.021648120192026554,0.015645908650236837,0.2321271105705024
0.021706478546666963,0.010645394733440875,0.2277101802001105
0.021742510737308596,0.00559209987603359,0.22301720724911955
0.021756114937095505,0.0005474379263766176,0.21810858729733168
0.021747538484102602,-0.004428117341847106,0.2130472674991789
0.021717365535048327,-0.009275717083785487,0.20789793826669778
0.02166649754338279,-0.013938806530126356,0.20272616890370154
0.021596127274668864,-0.018363770837781332,0.1975975019089073
0.021507707277518606,-0.02250054969269921,0.19257652308248685
0.021402913896717224,-0.026303212491950907,0.18772592647522132
0.021283608038331292,-0.029730485889082562,0.18310559449423036
0.02115179396839484,-0.03274622564832171,0.17877171403562667
0.021009577443544925,-0.0353198251381438,0.17477594929730544
0.020859124432869636,-0.03742655341403347,0.17116469091466288
0.020702621597450066,-0.03904781669439,0.16797839928011066
0.020542239552792663,-0.04017133811227021,0.16525105741565643
0.0203800997575021,-0.04079125190836127,0.16300974566665974
0.020218245659369583,-0.04090810968659306,0.16127434690710277
0.020058618499541492,-0.04052879794297217,0.16005738705244274
0.01990303793949988,-0.039666367753169715,0.15936401164182906
0.019753187447342332,-0.03833977921226933,0.159192095261154
0.019610604171673814,-0.03657356490459796,0.1595324768121402
0.01947667285423604,-0.0343974182864028,0.1603693102559576
0.01935262319490194,-0.03184571433484199,0.16168051761417743
0.019239529990801363,-0.028956971104183986,0.16343832880382964
0.01913831532801835,-0.02577326189196734,0.1656098913882162
0.019049752109160156,-0.022339588521581855,0.1681579325700197
0.018974468249728038,-0.018703226771512208,0.17104145572576818
0.018912950964499298,-0.01491305521502658,0.1742164544299664
0.018865550683743848,-0.01101887867946749,0.177636628157971
0.018832484278176964,-0.007070757205113957,0.18125408557665568
0.018813837420674773,-0.003118350803513624,0.1850200234032341
0.018809566061354754,0.000789710482508461,0.188885371096056
0.01881949713108888,0.004606422689779784,0.1928013940006686
0.01884332870854477,0.008286962800169538,0.19672024988561726
0.018880629981034236,0.011789196136222051,0.20059549594656442
0.018930841395511044,0.015074131304084366,0.2043825452591948
0.018993275430874146,0.018106318931300065,0.20803907324004153
0.019067118426316143,0.02085419164154318,0.2115253759047046
0.01915143387464946,0.02329034382565488,0.21480468257214946
0.019245167537704777,0.02539175078611216,0.21784342616315994
0.019347154667522126,0.02713992773085819,0.22061147440607945
0.019456129527304356,0.028521029862298392,0.22308232513534196
0.01957073730548542,0.029525895444473264,0.22523326849932745
0.019689548410241287,0.03015003423948722,0.2270455183419001
0.019811075025517266,0.03039356409244544,0.22850431434761811
0.019933789707857752,0.030261098724907117,0.22959899580348464
0.020056145710106943,0.02976158998745597,0.2303230470885254
0.020176598636763465,0.028908127940004177,0.23067411430763884
0.020293628969226596,0.02771770219318348,0.23065399188544944
0.020405764949347205,0.02621092797347987,0.23026857746695192
0.02051160527803786,0.024411740386341554,0.22952779316672015
0.02060984107299335,0.022347060359352456,0.22844547108928598
0.020699276536020772,0.02004643576416399,0.2270392011243717
0.020778847805731027,0.017541661250239985,0.22533013930755025
0.020847639514472327,0.014866380380398453,0.22334277552512172
0.020904898627959856,0.012055673740413086,0.22110466002001164
0.020950045220062385,0.009145636800941213,0.21864608900156507
0.020982679921190517,0.006172951434663132,0.2159997506465683
0.021002587873732548,0.0031744551287551342,0.21320033386608062
0.02100973912865456,0.0001867120715105729,0.21028410335805617
0.021004285520126675,-0.0027544095783279612,0.2072884456229388
0.020986554155997705,-0.005614149824957653,0.2042513917350194
0.020957037757336483,-0.008359253882796723,0.2012111236905681
0.02091638216635161,-0.01095834963069698,0.19820547203281913
0.020865371415459855,-0.0133823010015025,0.19527141315309604
0.020804910808198684,-0.01560453294992369,0.19244457513206314
0.020736008502856063,-0.017601323834134205,0.18975876119442642
0.02065975611070625,-0.019352061328629343,0.18724549977843316
0.020577308822042006,-0.02083945835773801,0.18493362986268205
0.02048986555521548,-0.022049726002184286,0.1828489295499705
0.02039864958794846,-0.02297270087957332,0.18101379499991127
0.02030489007851166,-0.023601925126547442,0.17944697565856918
0.020209804819941724,-0.023934677803567478,0.17816337039584976
0.020114584496881083,-0.02397195728802868,0.17717388768078215
0.020020378635783764,-0.02371841500039506,0.17648537135744258
0.019928283359478716,-0.023182241601110643,0.1761005919936765
0.019839330980003567,-0.02237500758271046,0.1760183022173252
0.01975448139363678,-0.02131146094002334,0.17623335299634446
0.019674615181695887,-0.02000928531104591,0.17673686650591297
0.019600528272867734,-0.018488822621885115,0.17751646010679223
0.019532927989060145,-0.0167727648245094,0.17855651506609205
0.019472430277819863,-0.014885819770402873,0.17983848300779576
0.01941955793003325,-0.012854356606787595,0.18134122269354488
0.01937473959090663,-0.010706036306742616,0.1830413596023237
0.019338309393282405,-0.008469433048490922,0.18491366088433311
0.01931050707277071,-0.006173652142451627,0.18693141858525547
0.019291478461157308,-0.0038479500739880958,0.189066834537585
0.019281276295000094,-0.001521361992912917,0.19129140095708802
0.019279861317229585,0.0007776583506582332,0.1935762715229541
0.019287103688030882,0.003021581633720604,0.19589261851402942
0.019302784754793745,0.005184124835911145,0.1982119723838486
0.019326599257430743,0.007240548368850494,0.20050654094315792
0.01935815806342811,0.009167925414792461,0.20274950604907357
0.0193969915357175,0.0109453809958906,0.2049152963530656
0.019442553635631743,0.012554298857604429,0.20697983521392185
0.019494226853116636,0.013978494798030911,0.20892076332919726
0.01955132803785276,0.01520435559734479,0.21071763597587237
0.0196131151792498,0.01622094318926676,0.21235209498176474
0.019678795151905515,0.017020064163049076,0.21380801568210422
0.019747532407862867,0.017596305086761525,0.2150716291653902
0.019818458559683005,0.017947034498494174,0.21613162009532422
0.019890682760797418,0.018072372722394654,0.21697920033036883
0.01996330275361302,0.01797513093341199,0.2176081584695422
0.020035416423064945,0.01766072112159179,0.21801488535224123
0.020106133665027226,0.017137038798596106,0.21819837544886836
0.02017458835666064,0.01641432045040838,0.21816020401701477
0.020239950200005907,0.015504977876472202,0.21790447987653128
0.020301436201806133,0.014423411671231161,0.21743777368929249
0.020358321551915637,0.013185806204157399,0.21676902172331378
0.020409949669798255,0.011809908541876961,0.21590940523985952
0.020455741203348143,0.01031479383427921,0.21487220586776065
0.02049520178608466,0.008720619756431543,0.21367263761727814
0.02052792838694284,0.00704837266080271,0.2123276565302311
0.020553614120455754,0.005319608149202674,0.21085574935376022
0.020572051422937054,0.003556188818488782,0.20927670304785934
0.02058313354101393,0.0017800219673965285,0.20761135737753583
0.02058685432112417,1.2800071444922065e-05,0.20588134328268662
0.020583306330854145,-0.0017242531842042975,0.20410881012433715
0.020572677383833504,-0.0034106284932744267,0.20231614534506062
0.020555245577813963,-0.005026765478599925,0.2005256902995397
0.02053137298930663,-0.006554273488868954,0.19875945640419734
0.020501498196515366,-0.007976136152464987,0.19703884581268868
0.020466127824450786,-0.009276897296314231,0.19538438094819363
0.02042582732131315,-0.010442826043408042,0.19381544716972346
0.020381211183211234,-0.011462059129217507,0.19235005270289485
0.020332932844968954,-0.012324718743651266,0.19100460970603828
0.020281674448459408,-0.01302300450637278,0.1897937399782213
0.02022813668719914,-0.013551258516531356,0.18873010835546003
0.02017302890765993,-0.013906002778172359,0.18782428629842693
0.020117059625038514,-0.01408594868330492,0.1870846475670802
0.02006092758527689,-0.014091978629520437,0.18651729722324845
0.020005313477284736,-0.013927100249211921,0.18612603452363544
0.01995352619343025,-0.012029441161830828,0.18750582077247166
0.01991661719863358,-0.008379276723174121,0.19078689526316167
0.01989620344309972,-0.0013102198804101032,0.1976518145505871
0.01989429469869453,0.0027384429599607964,0.20168138994690607
0.01991011126945387,0.006951610817620462,0.20605272351215917
0.019944232269294357,0.011289697516141737,0.2107320202090853
0.019997130630133014,0.01568676167539764,0.2156580679767278
0.020069125258609204,0.020025978357586856,0.2207172309436789
0.020160230692458248,0.024253410229228806,0.22585571715381128
0.020271743152540465,0.031854636915589964,0.2345720684409946
0.020402921967828544,0.035743180744991034,0.23977240042327647
0.020552601052569203,0.039369677503081624,0.24489568802877365
0.020720217083022473,0.04269053516183695,0.2498927059920617
0.02090521426136711,0.049408427008747396,0.2584605696224185
0.02110982332160995,0.051988484781629936,0.2630867179977294
0.021329948393271098,0.05410855398095053,0.2674080379136615
0.021564482126401954,0.055667362671323724,0.2713121839353433
0.021814536864967017,0.06055886163856794,0.2787042302882381
0.02207687174082387,0.060927689699400385,0.2816964071076391
0.02234735487914878,0.06479088595288342,0.28826443474437125
0.022629629947447775,0.06403590697943286,0.2903322064539106
0.022916289879899163,0.06266684937858667,0.2918297481775783
0.02320849711094876,0.06499517444150014,0.2970801455509877
0.02345296451530831,0.0757413688150112,0.3102710139680943
0.02378838885304908,0.06832578658929163,0.3062096751197824
0.02409083588016407,0.06036845285737472,0.30127681165901543
0.02438172362348749,0.060926732555087085,0.30474396878996196
0.02466589242334594,0.06097993195961278,0.3076388561930722
0.02494634056598075,0.05593186629706826,0.30539527195687577
0.025215269079642486,0.05535908696745183,0.3075117777638767
0.025473739369231353,0.049683870855415625,0.30442126454772916
0.025722868647611977,0.04863799625719166,0.30586668273331147
0.025958370924606605,0.04750197132305975,0.3070856805691258
0.026180425085980733,0.04110507874767371,0.30290932960748107
0.026387543698761142,0.04507517802078841,0.3089506150083998
0.026589729644361033,0.03848860917592472,0.30438590561953505
0.026773673586932258,0.03721187780140867,0.30494861367073123
0.026944644546349244,0.030496503326450864,0.2999429487899433
0.02710605161993021,0.029266103370281474,0.30032661956958356
0.02672647582986636,0.07603923027544023,0.3433039885741038
