d,phi,u
-0.3207218211602343,0.12635728331614793,-0.17178716962622095
-0.3206032888752177,0.1662074317969328,0.17942114235215284
-0.3204255069039763,0.20454181248104095,-0.3535507958471034
-0.3200130079035728,0.23348350890727382,0.20814114675497994
-0.3198589639027394,0.2749291132460392,0.867816365554063
-0.3196963557311885,0.3170450898334059,0.082009489548975
-0.3193352427057463,0.3538885838365878,0.3897404866161799
-0.3190944969822298,0.39504545857013074,-0.15897182803337562
-0.31860156253342575,0.4305790642266179,0.061042419289859096
-0.31740634938986867,0.45024458303633974,-0.06499463477378724
-0.3161611037267078,0.46925454117894855,-0.6465440619486836
-0.3146393455731995,0.48256749679227345,0.22152333348748857
-0.31330118076476143,0.5000882554577112,-0.7074175055987343
-0.31193777619922525,0.5175888726462596,-0.08877916497239634
-0.3106508023223076,0.537172651455898,0.24612082243220731
-0.30992276024186083,0.5682543274567292,-0.3484264712571219
-0.30890204810488386,0.5948330577659915,-0.42430125249895767
-0.3084972032378417,0.6329915824606647,-0.867163443426183
-0.3080294189396975,0.6708752899455875,0.5834382802457012
-0.3071504801339833,0.702939156058651,-0.9165296903989526
-0.3065510445008641,0.7398682812109246,0.18331215533597772
-0.3062872079929213,0.7822785438845442,0.6418437147154413
-0.3068613464076546,0.8368201622587844,0.6737876524897952
-0.3063738885664469,0.8776989268456975,0.3923363812715312
-0.30689030924182736,0.9317360176610049,-0.5870167125059526
-0.3068156556467856,0.9788462937786714,0.682461507195345
-0.3055744930663562,1.012311137835392,0.3562360218721533
-0.3032791602583358,1.0334175418097191,0.5948106636149565
-0.30049369497845024,1.0485041522329448,-0.29835570524863886
-0.29870813674137375,1.0746961598081723,-0.17758711064417854
-0.29590493927347694,1.0893548745867805,-1.1953875082392476
-0.292729897011323,1.0994551603637053,-0.6279359718217573
-0.28889479490049697,1.1016285636434575,0.4541098418239163
-0.2858354975936752,1.111818108240053,0.12142004473847849
-0.2832365376051742,1.1269421654011724,-0.8972273334753318
-0.2822595227515561,1.1600496816074757,-0.0028576482421364927
-0.2820916945596257,1.202541795183301,-0.8474166874791057
-0.28092646851531455,1.235133129585285,-1.1613561490112512
-0.27943649103928037,1.264688618654696,-0.030275167004867303
-0.2792959376383308,1.3085904980727743,0.14678039032633752
-0.27885844282456684,1.350019754372478,-0.2728385159795344
-0.2795486770790063,1.4033820546235396,-0.5341811321700715
-0.28145065167479766,1.4696293815077928,-0.5249914348465835
-0.2827639680351637,1.530881650924227,-0.17703087780273336
0.04928322472044888,-1.5567387090100961,0.20468137065540853
0.04983688137786668,-1.502082079242363,0.8332797613121183
0.050850593250487464,-1.4424766479074926,-0.8851369963659476
0.05222321028932697,-1.3787354168364958,-0.2705070031705526
0.053315930219618224,-1.317209168611586,-0.3868226363902865
0.05356514650731281,-1.2639644429942543,-0.09915906964456762
0.0521378822443066,-1.2283736768144355,-0.4327424148020045
0.052032316382449206,-1.17944272951916,-0.4436361970003749
0.052053584612011594,-1.1291941251437456,0.2608794978360381
0.052348697928778165,-1.0758649574118815,0.3676642273769398
0.0524420013897644,-1.0246603608835232,0.8663232195344037
0.05284306013826079,-0.9697373369789126,-0.47326936268269604
0.053492523006385184,-0.9114101129782436,-0.11792124627633631
0.05341648763011175,-0.8618745104749315,0.012979167719255011
0.05264989827507449,-0.8217380587616766,0.27012841091860645
0.05074252101660548,-0.7980585209357622,1.0312983236955209
0.049516615113437634,-0.7663150987752583,-0.45465518688721085
0.048435508208338085,-0.7335054454648827,-0.5743155984676575
0.04733272835607316,-0.7019533987245444,0.04716847540062237
0.04594643797690434,-0.6757770983982283,0.7245696567965096
0.0435725796215265,-0.6664243047820876,0.3257200393962787
0.04188910598077156,-0.647407630533312,-0.0534922830843237
0.04089956995399735,-0.6180212528765793,0.8129608106559034
0.039873606774521786,-0.5900058668307544,0.03526113912905397
0.03819844993903443,-0.5744686932043143,0.9104259580661865
0.03635920585611263,-0.5630984767180046,-0.48856670711550054
0.03472825179935812,-0.5490194177117971,-0.33257521906852594
0.03250712892522323,-0.5470335800840163,0.10267122291497098
0.030462781719635235,-0.5425668731254233,-0.27790223817123844
0.027792347995425626,-0.5505361597290793,-0.34108749186455833
0.025811433597284328,-0.5459667630003229,0.005592584987397017
0.02429778446866715,-0.5331303655175915,-0.15414191111016778
0.022809854889457526,-0.5203833414144743,-0.5302894077679878
0.02166741700237429,-0.5013708832222519,-0.008334732542560295
0.020863804585734336,-0.4758752945912497,0.28267892297706915
0.020073255824639258,-0.4505389941941713,-0.4455647263058266
0.01941746286242818,-0.42267850199820073,0.3367087626648418
0.019125480402513606,-0.3863612519655594,0.5759572862494778
0.01878738372925426,-0.35141405639489437,-0.19346306637441027
0.018263079785309166,-0.32250446894993573,-0.22317462758546625
0.017989489532631797,-0.2866900810592078,-0.19688854579148213
0.017544446268523917,-0.2579294242649913,-0.6054965563298839
0.016886962970138253,-0.23926947648082775,0.0899629888705555
0.0163813833794082,-0.21653980396164588,0.6970801295347482
0.01601293003010662,-0.18978784398526394,1.4367246556512037
0.01574724652280235,-0.15998800290920853,-0.7492091489347236
0.01566377716465661,-0.12073653137112902,1.2376182005779326
0.015563154921626854,-0.08488463918596977,1.2826044045779141
0.015393384418777245,-0.06209766811774293,-0.63801642108079
0.015162266749645603,-0.05568229319194704,0.02158868583298472
0.014848383682691146,-0.063455634922925,0.617144468729295
0.014378940936514262,-0.08352586442310438,-0.03249257662634879
0.013987483801768619,-0.08695312297191343,-0.8419245870612652
0.013622661784753909,-0.08694989181143178,-0.27418487844331724
0.013292315786657127,-0.08397356956956416,0.641146907952674
0.012897586983934062,-0.0883464981054336,-0.42740306781411785
0.012535861284696637,-0.08826149322608023,0.0864851290267498
0.01234927961852339,-0.07082241254628782,0.027245860230967946
0.012240611617754027,-0.047805461316411425,-0.25621188277729684
0.012119047456843113,-0.035209885383061724,0.12610016976161956
0.012068478591674037,-0.013837001777263006,-0.3822763371446872
0.012060508212805132,0.006578078530663165,-0.008183133911898708
0.012097755462470161,0.02715038379367049,0.44099031019743984
0.012167381592811388,0.052583246401236114,0.020047705615510662
0.012295686465656264,0.07585672449843231,-0.7250251922923023
0.012419201148123449,0.1057316778017467,-0.24543766218946125
0.012593965365894189,0.13509302289648442,-0.15767003609907915
0.012925336881932648,0.15652301680863367,-0.3583009038635354
0.01330291686336027,0.17809488310557095,-0.8326855701174894
0.013499624255476128,0.21220758710112175,-0.15487293407381447
0.013675601896522949,0.2491958916004232,0.6890595069448012
0.013864250186330196,0.2872135894348026,0.5229244298874195
0.013964218256960592,0.3294672759556571,-0.19995707370545363
0.01369213737653574,0.3832985637756889,-0.5117433091209596
0.013463284800507846,0.4358668954542803,0.1760901324899686
0.013903570435175094,0.4732751244599795,0.22596612745257366
0.014858100505981575,0.5003135157667948,0.3774663015354683
0.01569617651051125,0.5304127394611259,-0.5617847812672263
0.016164809878655984,0.5683611218148954,0.38982441036051946
0.016923923834999854,0.601648217646663,0.17082141870433382
0.017995777749902242,0.6300642652433185,0.5429991362733547
0.019495777129622027,0.6517337348014955,-0.12447264909168809
0.02041660385952504,0.683210354773036,0.6790049966770573
0.021840448385940014,0.7073263519090293,-0.019652521257328626
0.023465636136202228,0.7287131924484843,0.22214582649009498
0.025676807942004665,0.7415318019781227,-0.661632798888782
0.027634918968598488,0.7580491410553377,-0.030275527559369658
0.03029716982380215,0.7643807516443063,0.2728478830720515
0.03274268152406101,0.7735290228423679,1.1231680237532713
0.03529159439051499,0.7810884274391863,-0.3848347833190058
0.036898806254234806,0.802000458071242,-0.7934253191365662
0.038471656069910765,0.8239621434116798,0.6048901878735711
0.04038984929450384,0.8417814726555249,-0.20675907228540677
0.04349583525667544,0.8438915580001909,1.05429929652565
0.0458684964499696,0.8554675450208846,-1.3382206796315046
0.04712332982959255,0.8820571557577622,0.7316371462202912
0.049230357298607696,0.8983533152651632,0.14465551467572543
0.05100345126662997,0.9192559713763339,-0.14079907613235584
0.05408891618684519,0.9240382733393486,-0.42508630615214316
0.055614376218567685,0.948182935040628,0.3578725279609645
0.058169155281709184,0.9602476894113988,0.6924880003957719
0.06078818970284772,0.9716262179548045,0.5685538962578506
0.06307272745901127,0.9871675939612955,0.7453007375971582
0.06468583177170073,1.0110548916027902,-0.05443669450839731
0.06684025804404214,1.0291260074260693,-0.8088400774678325
0.06992694892291773,1.0365795077996487,-0.9691026468217296
0.07360769317758242,1.0368966431857864,-0.4973219408285765
0.07801992317646,1.0280831482271533,0.07861859733810814
0.08189085028265586,1.0246853975048111,0.6610676677818094
0.08425601162887109,1.0385546815032451,0.8933668644631328
0.08513857061408814,1.0700597717489166,-0.46223336904419504
0.08544905095974187,1.108986215642308,-0.23206523505497845
0.08613198274016387,1.144745490394279,-0.5752331467065516
0.08802246827824245,1.1680524007162905,-0.33737203780780184
0.09128831417338468,1.1766956085876479,-0.5973136376574038
0.09362005023500375,1.1952236115602277,-0.18013289347883846
0.09552922523097207,1.21848230138738,0.2721151730010433
0.09654616763470569,1.251560385016021,-0.9123602512148754
0.09718484571984165,1.2891842581243065,-0.27099449042245793
0.09708337770018671,1.3350801754457773,-0.44206444511534376
0.09703024472901278,1.3811921853490328,-0.0752013463546055
0.09776103794264168,1.41995400771517,0.22415040597278352
0.09719622474067302,1.4720869246194035,-0.19296436719710847
0.09660509455033628,1.5251186941101136,0.33555625641147635
-0.32970795596594993,-1.559812018502475,-0.05806540936037526
-0.3291685767580317,-1.506118313882988,0.8138762249290037
-0.3294246239284435,-1.4599862766456453,-0.15141851865806535
-0.3296485176985877,-1.4134557715866634,0.9212585884807176
-0.3307125636121242,-1.3753886048090702,0.6741094291561804
-0.3318238334850987,-1.3380959701124833,-0.3068712755134321
-0.33438335372152217,-1.3160069571242579,-0.09681631582921665
-0.3365812879087704,-1.291006170556828,-0.010448909702794397
-0.3401975542120752,-1.2813597986730676,0.48767917467294686
-0.34460278417584433,-1.2809014335264115,-0.14048720959340757
